mode,setup,outer_fold_id,inner_fold_id,initial_label_count,strategy,round_id,replay_point,labeled_count,evaluation_dataset,accuracy,precision,recall,f1,balanced_accuracy,gmean,roc_auc,pr_auc,brier_score,log_loss,ece_10,mce_10,decision_threshold,threshold_strategy,threshold_selection_f1,threshold_source,accuracy_fixed_0_5,precision_fixed_0_5,recall_fixed_0_5,f1_fixed_0_5,balanced_accuracy_fixed_0_5,gmean_fixed_0_5,outer_fold
phase5,single_calibrated,1,1,10,predictive_entropy,15,15,85,validation,0.847457627118644,0.9428571428571428,0.825,0.88,0.8598684210526315,0.8591611576048129,0.8539473684210527,0.9118278717109408,0.13600146457070283,0.43460572873654846,0.144007122561605,0.9057730885068954,0.7012379593243142,pr_best_f1,0.88,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,1
phase5,single_calibrated,1,1,10,predictive_entropy,15,15,85,holdout,0.7027027027027027,0.8888888888888888,0.64,0.7441860465116279,0.7366666666666667,0.7302967433402214,0.7616666666666667,0.852430854148198,0.19501693734725048,0.5786899191413286,0.1290246662796905,0.6226786063363181,0.7012379593243142,pr_best_f1,0.7441860465116279,validation,0.7027027027027027,0.8043478260869565,0.74,0.7708333333333333,0.6825,0.6800735254367721,1
phase5,single_calibrated,1,1,10,predictive_entropy,16,16,90,validation,0.8305084745762712,0.8409090909090909,0.925,0.8809523809523809,0.7782894736842105,0.7643366577077076,0.8539473684210527,0.92643871659032,0.14294022822211414,0.447757378928261,0.11737111411828745,0.3299035285648039,0.4943056559150125,pr_best_f1,0.8809523809523809,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,1
phase5,single_calibrated,1,1,10,predictive_entropy,16,16,90,holdout,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,0.81,0.8860142510916207,0.1678030358725951,0.5166618798694476,0.19165425188157797,0.44479927507273453,0.4943056559150125,pr_best_f1,0.8599999999999999,validation,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,1
phase5,single_calibrated,1,1,10,predictive_entropy,17,17,95,validation,0.7796610169491526,0.7755102040816326,0.95,0.8539325842696629,0.6855263157894737,0.6324555320336759,0.8105263157894737,0.8761813439148783,0.15746111232380763,0.4914689406303375,0.08684928152991594,0.30567144062490986,0.37262487456845966,pr_best_f1,0.8539325842696629,validation,0.7627118644067796,0.782608695652174,0.9,0.8372093023255814,0.6868421052631579,0.6529286250990105,1
phase5,single_calibrated,1,1,10,predictive_entropy,17,17,95,holdout,0.7837837837837838,0.7931034482758621,0.92,0.851851851851852,0.71,0.6782329983125268,0.79,0.883270548820781,0.17091702362649067,0.5169802617840102,0.07037900875959316,0.18123437482389143,0.37262487456845966,pr_best_f1,0.851851851851852,validation,0.7567567567567568,0.7962962962962963,0.86,0.826923076923077,0.7008333333333333,0.6825198409814424,1
phase5,single_calibrated,1,1,10,predictive_entropy,18,18,100,validation,0.847457627118644,0.8780487804878049,0.9,0.888888888888889,0.8184210526315789,0.8143450710459553,0.8710526315789474,0.9230609199826965,0.1276510976823648,0.40936269419328414,0.0659026696394694,0.35340640067623097,0.4402139633457816,pr_best_f1,0.888888888888889,validation,0.8305084745762712,0.8947368421052632,0.85,0.8717948717948718,0.8197368421052631,0.8191780219091253,1
phase5,single_calibrated,1,1,10,predictive_entropy,18,18,100,holdout,0.7567567567567568,0.8636363636363636,0.76,0.8085106382978724,0.755,0.754983443527075,0.7841666666666667,0.8819735902700797,0.17163360253837245,0.5173823885066829,0.07814914752273958,0.394439868058698,0.4402139633457816,pr_best_f1,0.8085106382978724,validation,0.7567567567567568,0.8809523809523809,0.74,0.8043478260869565,0.7658333333333334,0.7653975002136689,1
phase5,single_calibrated,1,1,10,predictive_entropy,19,19,105,validation,0.8135593220338984,0.8536585365853658,0.875,0.8641975308641976,0.7796052631578947,0.7737468646310083,0.8144736842105263,0.9011899572303123,0.157286093334525,0.4832958262749463,0.10233830630094104,0.8245514758124212,0.576714549788568,pr_best_f1,0.8641975308641976,validation,0.7796610169491526,0.813953488372093,0.875,0.8433734939759036,0.7269736842105263,0.7117435966472906,1
phase5,single_calibrated,1,1,10,predictive_entropy,19,19,105,holdout,0.7567567567567568,0.8333333333333334,0.8,0.816326530612245,0.7333333333333334,0.7302967433402214,0.76,0.8514421039339475,0.18099380785987265,0.5416520539084647,0.14515549762920624,0.6339786866827811,0.576714549788568,pr_best_f1,0.816326530612245,validation,0.7567567567567568,0.7962962962962963,0.86,0.826923076923077,0.7008333333333333,0.6825198409814424,1
phase5,single_calibrated,1,1,10,predictive_entropy,20,20,110,validation,0.8135593220338984,0.8085106382978723,0.95,0.8735632183908046,0.7381578947368421,0.7071067811865475,0.8065789473684211,0.8485818709678277,0.1511843925283514,0.48116899032707355,0.11891553701059336,0.2696376171157534,0.40557551341112696,pr_best_f1,0.8735632183908046,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,1
phase5,single_calibrated,1,1,10,predictive_entropy,20,20,110,holdout,0.7432432432432432,0.7719298245614035,0.88,0.822429906542056,0.6691666666666667,0.6350852961085883,0.8258333333333333,0.9098185410853856,0.1619832049828203,0.4927511339198857,0.08889339567373719,0.45662852015066213,0.40557551341112696,pr_best_f1,0.822429906542056,validation,0.7702702702702703,0.8,0.88,0.8380952380952381,0.7108333333333333,0.6904105059069326,1
phase5,single_calibrated,1,1,10,predictive_entropy,21,21,115,validation,0.864406779661017,0.8809523809523809,0.925,0.9024390243902439,0.8309210526315789,0.8255779474818965,0.8552631578947368,0.9186570443337192,0.13482223863095222,0.43097912237173974,0.10390703146492969,0.6078286873696159,0.49276945817856044,pr_best_f1,0.9024390243902439,validation,0.847457627118644,0.8780487804878049,0.9,0.888888888888889,0.8184210526315789,0.8143450710459553,1
phase5,single_calibrated,1,1,10,predictive_entropy,21,21,115,holdout,0.7432432432432432,0.8163265306122449,0.8,0.8080808080808082,0.7125,0.7071067811865476,0.8083333333333333,0.9023900216784245,0.17216507080678262,0.5108960109054959,0.08544027881829662,0.20402555106963394,0.49276945817856044,pr_best_f1,0.8080808080808082,validation,0.7432432432432432,0.8163265306122449,0.8,0.8080808080808082,0.7125,0.7071067811865476,1
phase5,single_calibrated,1,1,10,predictive_entropy,22,22,120,validation,0.847457627118644,0.8297872340425532,0.975,0.896551724137931,0.7769736842105264,0.7513146372928764,0.8842105263157894,0.9333691049627548,0.12077657502522104,0.3875988076406614,0.09889938134973002,0.5316505995365504,0.3327915712567295,pr_best_f1,0.896551724137931,validation,0.7966101694915254,0.8333333333333334,0.875,0.8536585365853658,0.7532894736842105,0.7433919416750281,1
phase5,single_calibrated,1,1,10,predictive_entropy,22,22,120,holdout,0.7837837837837838,0.7931034482758621,0.92,0.851851851851852,0.71,0.6782329983125268,0.7916666666666666,0.8723236361173929,0.159837006596273,0.5038361262646033,0.11678108767529623,0.3364892319560054,0.3327915712567295,pr_best_f1,0.851851851851852,validation,0.8108108108108109,0.8461538461538461,0.88,0.8627450980392156,0.7733333333333333,0.7659416862050705,1
phase5,single_calibrated,1,1,10,predictive_entropy,23,23,125,validation,0.864406779661017,0.9,0.9,0.9,0.8447368421052632,0.8429272304235246,0.8513157894736842,0.9164585461490891,0.1389443130224763,0.43435856773655196,0.06364543404966232,0.5593884512034702,0.6329967474216068,pr_best_f1,0.9,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,1
phase5,single_calibrated,1,1,10,predictive_entropy,23,23,125,holdout,0.7027027027027027,0.8181818181818182,0.72,0.7659574468085107,0.6933333333333334,0.6928203230275509,0.82,0.9105369629473881,0.16413571530259258,0.48819649177079605,0.11902348444226638,0.588290915987766,0.6329967474216068,pr_best_f1,0.7659574468085107,validation,0.7702702702702703,0.7894736842105263,0.9,0.8411214953271027,0.7,0.6708203932499369,1
phase5,single_calibrated,1,1,10,predictive_entropy,24,24,130,validation,0.7966101694915254,0.8043478260869565,0.925,0.8604651162790697,0.7256578947368422,0.6977407149243606,0.8157894736842105,0.8951828749208715,0.1521638173153878,0.4720531992684995,0.09976627816186992,0.29164783141417383,0.4301608274778576,pr_best_f1,0.8604651162790697,validation,0.7457627118644068,0.8048780487804879,0.825,0.8148148148148149,0.7019736842105263,0.6911089486812976,1
phase5,single_calibrated,1,1,10,predictive_entropy,24,24,130,holdout,0.7972972972972973,0.8301886792452831,0.88,0.8543689320388349,0.7525,0.7416198487095663,0.8075,0.895910994315678,0.16077886369459699,0.4931765368058002,0.11147660950036817,0.2644736683940335,0.4301608274778576,pr_best_f1,0.8543689320388349,validation,0.7837837837837838,0.84,0.84,0.8399999999999999,0.7533333333333333,0.7483314773547882,1
phase5,single_calibrated,1,1,10,predictive_entropy,25,25,135,validation,0.847457627118644,0.8444444444444444,0.95,0.8941176470588236,0.7907894736842105,0.7745966692414834,0.8513157894736842,0.9113377516548847,0.13213671236692168,0.4216498619699168,0.12401827925149528,0.5825407370688008,0.37205353561968596,pr_best_f1,0.8941176470588236,validation,0.7966101694915254,0.8333333333333334,0.875,0.8536585365853658,0.7532894736842105,0.7433919416750281,1
phase5,single_calibrated,1,1,10,predictive_entropy,25,25,135,holdout,0.8108108108108109,0.8461538461538461,0.88,0.8627450980392156,0.7733333333333333,0.7659416862050705,0.8133333333333334,0.9030529041606775,0.17130617717784802,0.5070650105375711,0.14216629160131683,0.43705868345085386,0.37205353561968596,pr_best_f1,0.8627450980392156,validation,0.7297297297297297,0.8409090909090909,0.74,0.7872340425531915,0.7241666666666666,0.7239935542991157,1
phase5,single_calibrated,1,1,10,predictive_entropy,26,26,140,validation,0.8135593220338984,0.8085106382978723,0.95,0.8735632183908046,0.7381578947368421,0.7071067811865475,0.8592105263157894,0.9259438520006927,0.14053564942476793,0.43833054773351676,0.07644085745576576,0.5357543650955481,0.3133489346733857,pr_best_f1,0.8735632183908046,validation,0.7796610169491526,0.8292682926829268,0.85,0.8395061728395061,0.7407894736842104,0.7326950970650465,1
phase5,single_calibrated,1,1,10,predictive_entropy,26,26,140,holdout,0.7432432432432432,0.7627118644067796,0.9,0.8256880733944953,0.6583333333333333,0.6123724356957945,0.7991666666666667,0.8865129506458933,0.171036667586926,0.5173111190786598,0.09420789299038353,0.477553035714686,0.3133489346733857,pr_best_f1,0.8256880733944953,validation,0.7837837837837838,0.8541666666666666,0.82,0.836734693877551,0.7641666666666667,0.7621242243449117,1
phase5,single_calibrated,1,1,10,predictive_entropy,27,27,145,validation,0.8135593220338984,0.8222222222222222,0.925,0.8705882352941177,0.7519736842105263,0.7317966355412368,0.8210526315789474,0.898903770761007,0.15700491349810194,0.4832324828710523,0.08280258263193906,0.8159488648911445,0.4201441177005217,pr_best_f1,0.8705882352941177,validation,0.7796610169491526,0.813953488372093,0.875,0.8433734939759036,0.7269736842105263,0.7117435966472906,1
phase5,single_calibrated,1,1,10,predictive_entropy,27,27,145,holdout,0.7027027027027027,0.7333333333333333,0.88,0.8,0.6066666666666667,0.5416025603090641,0.7941666666666667,0.9017650154479654,0.17642281992499445,0.5231812156187158,0.16292958117014372,0.4511660476961836,0.4201441177005217,pr_best_f1,0.8,validation,0.7432432432432432,0.7719298245614035,0.88,0.822429906542056,0.6691666666666667,0.6350852961085883,1
phase5,single_calibrated,1,1,10,predictive_entropy,28,28,150,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,0.8315789473684211,0.8979887235720677,0.15251639613506396,0.48010331619535496,0.11856240869000642,0.24606175674697273,0.48646723284983245,pr_best_f1,0.8674698795180723,validation,0.7966101694915254,0.8333333333333334,0.875,0.8536585365853658,0.7532894736842105,0.7433919416750281,1
phase5,single_calibrated,1,1,10,predictive_entropy,28,28,150,holdout,0.7972972972972973,0.8431372549019608,0.86,0.8514851485148515,0.7633333333333333,0.7571877794400365,0.8375,0.9141579720461612,0.15958345848607391,0.4865773503607307,0.18836713315849224,0.3087183634711471,0.48646723284983245,pr_best_f1,0.8514851485148515,validation,0.8243243243243243,0.8775510204081632,0.86,0.8686868686868686,0.8049999999999999,0.8031189202104505,1
phase5,single_calibrated,1,1,10,predictive_entropy,29,29,155,validation,0.7966101694915254,0.8043478260869565,0.925,0.8604651162790697,0.7256578947368422,0.6977407149243606,0.825,0.9022356385790258,0.15457099358757248,0.4734135337727808,0.07346871198569482,0.5418406987836797,0.41163864782386755,pr_best_f1,0.8604651162790697,validation,0.7457627118644068,0.7906976744186046,0.85,0.8192771084337349,0.6881578947368421,0.6688560540599386,1
phase5,single_calibrated,1,1,10,predictive_entropy,29,29,155,holdout,0.7837837837837838,0.8148148148148148,0.88,0.8461538461538461,0.7316666666666667,0.7164728420068226,0.7666666666666667,0.8700468132170003,0.17781998283204414,0.5343107708276398,0.08930817783903779,0.5290344509214226,0.41163864782386755,pr_best_f1,0.8461538461538461,validation,0.7432432432432432,0.803921568627451,0.82,0.8118811881188118,0.7016666666666667,0.6916164640415476,1
phase5,single_calibrated,1,1,10,predictive_entropy,30,30,160,validation,0.7966101694915254,0.8333333333333334,0.875,0.8536585365853658,0.7532894736842105,0.7433919416750281,0.8065789473684211,0.878786401749469,0.15732296938986984,0.48594226502593757,0.1399520758127073,0.4922101039841635,0.5363603419436358,pr_best_f1,0.8536585365853658,validation,0.7966101694915254,0.8333333333333334,0.875,0.8536585365853658,0.7532894736842105,0.7433919416750281,1
phase5,single_calibrated,1,1,10,predictive_entropy,30,30,160,holdout,0.7972972972972973,0.8723404255319149,0.82,0.8453608247422681,0.7849999999999999,0.7842193570679061,0.7983333333333333,0.882980332276335,0.16537804011386117,0.50615433854378,0.09466893433659276,0.3419323651934373,0.5363603419436358,pr_best_f1,0.8453608247422681,validation,0.7567567567567568,0.82,0.82,0.82,0.7224999999999999,0.7158910531638176,1
phase5,single_calibrated,1,1,10,predictive_entropy,31,31,165,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,0.8315789473684211,0.9176847695165132,0.15431059232850372,0.46608625926624875,0.14281339525947928,0.4628712657282693,0.4069757533406823,pr_best_f1,0.8571428571428572,validation,0.7966101694915254,0.868421052631579,0.825,0.8461538461538461,0.7809210526315788,0.7796760460871587,1
phase5,single_calibrated,1,1,10,predictive_entropy,31,31,165,holdout,0.7567567567567568,0.7857142857142857,0.88,0.830188679245283,0.69,0.6633249580710799,0.785,0.8695628424340138,0.1810357977080856,0.5413569008933886,0.13493776899821083,0.289606744840335,0.4069757533406823,pr_best_f1,0.830188679245283,validation,0.7297297297297297,0.8409090909090909,0.74,0.7872340425531915,0.7241666666666666,0.7239935542991157,1
phase5,single_calibrated,1,1,10,predictive_entropy,32,32,170,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,0.825,0.8913851692145754,0.1512479364256594,0.4682192195510161,0.09554798485314273,0.5464467588293076,0.462914130285993,pr_best_f1,0.8674698795180723,validation,0.7457627118644068,0.8205128205128205,0.8,0.810126582278481,0.7157894736842105,0.7108186533109109,1
phase5,single_calibrated,1,1,10,predictive_entropy,32,32,170,holdout,0.7702702702702703,0.8367346938775511,0.82,0.8282828282828283,0.7433333333333333,0.7393691004272944,0.7966666666666666,0.8803443996376361,0.1715204776087922,0.5169684898583815,0.07910489721180008,0.4198178845169207,0.462914130285993,pr_best_f1,0.8282828282828283,validation,0.7432432432432432,0.8297872340425532,0.78,0.8041237113402062,0.7233333333333334,0.7211102550927979,1
phase5,single_calibrated,1,1,10,predictive_entropy,33,33,175,validation,0.847457627118644,0.8297872340425532,0.975,0.896551724137931,0.7769736842105264,0.7513146372928764,0.8644736842105263,0.9142570868820352,0.12872529130273824,0.41249275821427694,0.09659701357076853,0.38019618439145464,0.35356797962922315,pr_best_f1,0.896551724137931,validation,0.7966101694915254,0.8333333333333334,0.875,0.8536585365853658,0.7532894736842105,0.7433919416750281,1
phase5,single_calibrated,1,1,10,predictive_entropy,33,33,175,holdout,0.7567567567567568,0.7857142857142857,0.88,0.830188679245283,0.69,0.6633249580710799,0.8533333333333334,0.9239069802199364,0.15396395503914162,0.4709447192707146,0.1221327879600228,0.47143189310998873,0.35356797962922315,pr_best_f1,0.830188679245283,validation,0.8243243243243243,0.8627450980392157,0.88,0.8712871287128714,0.7941666666666667,0.7895146188218007,1
phase5,single_calibrated,1,1,10,predictive_entropy,34,34,180,validation,0.847457627118644,0.8780487804878049,0.9,0.888888888888889,0.8184210526315789,0.8143450710459553,0.8578947368421053,0.9263138375723751,0.13584884437145697,0.4260197930706679,0.13893634307911193,0.5313722018746181,0.6250805692894144,pr_best_f1,0.888888888888889,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,1
phase5,single_calibrated,1,1,10,predictive_entropy,34,34,180,holdout,0.7567567567567568,0.8636363636363636,0.76,0.8085106382978724,0.755,0.754983443527075,0.8416666666666667,0.9092544892608125,0.15399219278256782,0.47588175662800525,0.08742107497743107,0.6260977805671777,0.6250805692894144,pr_best_f1,0.8085106382978724,validation,0.7972972972972973,0.8301886792452831,0.88,0.8543689320388349,0.7525,0.7416198487095663,1
phase5,single_calibrated,1,1,10,predictive_entropy,35,35,185,validation,0.7966101694915254,0.7916666666666666,0.95,0.8636363636363635,0.7118421052631578,0.6708203932499369,0.8223684210526315,0.9003011525806299,0.15336371827387488,0.47125121474186815,0.07678487508988369,0.2235895359637632,0.3577585365818325,pr_best_f1,0.8636363636363635,validation,0.7796610169491526,0.8292682926829268,0.85,0.8395061728395061,0.7407894736842104,0.7326950970650465,1
phase5,single_calibrated,1,1,10,predictive_entropy,35,35,185,holdout,0.6891891891891891,0.7213114754098361,0.88,0.7927927927927928,0.5858333333333333,0.5066228051190221,0.6975,0.802576951311667,0.19461941071879135,0.5792341376089827,0.11595911058891957,0.19940791475070652,0.3577585365818325,pr_best_f1,0.7927927927927928,validation,0.7432432432432432,0.8163265306122449,0.8,0.8080808080808082,0.7125,0.7071067811865476,1
phase5,single_calibrated,1,1,10,predictive_entropy,36,36,190,validation,0.8135593220338984,0.8918918918918919,0.825,0.8571428571428571,0.8072368421052631,0.8070413802734555,0.8131578947368421,0.8491629537631065,0.1590083807206826,0.4981473690616672,0.12191927642756044,0.34709312202790205,0.6434487186589319,pr_best_f1,0.8571428571428571,validation,0.7457627118644068,0.7906976744186046,0.85,0.8192771084337349,0.6881578947368421,0.6688560540599386,1
phase5,single_calibrated,1,1,10,predictive_entropy,36,36,190,holdout,0.7702702702702703,0.9024390243902439,0.74,0.8131868131868132,0.7866666666666666,0.7852812659593165,0.8383333333333334,0.909729221310783,0.15553280570266276,0.47871393781967236,0.08217146682994039,0.2355707992157099,0.6434487186589319,pr_best_f1,0.8131868131868132,validation,0.7837837837837838,0.8269230769230769,0.86,0.8431372549019608,0.7424999999999999,0.733143914930759,1
phase5,single_calibrated,1,1,10,predictive_entropy,37,37,195,validation,0.847457627118644,0.918918918918919,0.85,0.8831168831168831,0.8460526315789474,0.846043423048847,0.8328947368421052,0.901513297309368,0.14444566076140647,0.4538734673593532,0.07940662364760497,0.23250880408413843,0.670185718430093,pr_best_f1,0.8831168831168831,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,1
phase5,single_calibrated,1,1,10,predictive_entropy,37,37,195,holdout,0.7162162162162162,0.8536585365853658,0.7,0.7692307692307692,0.725,0.7245688373094719,0.83,0.9116182841159706,0.15900792337939182,0.4852549286598698,0.1325349853875806,0.466613223938887,0.670185718430093,pr_best_f1,0.7692307692307692,validation,0.8108108108108109,0.8461538461538461,0.88,0.8627450980392156,0.7733333333333333,0.7659416862050705,1
phase5,single_calibrated,1,1,10,predictive_entropy,38,38,200,validation,0.7966101694915254,0.7916666666666666,0.95,0.8636363636363635,0.7118421052631578,0.6708203932499369,0.8407894736842105,0.9101441464279051,0.14735104011131905,0.454209082976849,0.05525489680826251,0.23542102067485576,0.34352656112000196,pr_best_f1,0.8636363636363635,validation,0.7627118644067796,0.8095238095238095,0.85,0.8292682926829269,0.7144736842105264,0.7015021476502369,1
phase5,single_calibrated,1,1,10,predictive_entropy,38,38,200,holdout,0.7837837837837838,0.8035714285714286,0.9,0.8490566037735849,0.7208333333333333,0.698212002188447,0.7775,0.884006724737973,0.17992102378171176,0.531553310590956,0.09398029765289181,0.6408756039008694,0.34352656112000196,pr_best_f1,0.8490566037735849,validation,0.7162162162162162,0.8085106382978723,0.76,0.7835051546391754,0.6925,0.689202437604511,1
phase5,single_calibrated,1,1,10,predictive_entropy,39,39,205,validation,0.847457627118644,0.8780487804878049,0.9,0.888888888888889,0.8184210526315789,0.8143450710459553,0.85,0.9007890320652783,0.1362211808241796,0.4447583529459909,0.10582467891525159,0.4883936554916129,0.5670382822970494,pr_best_f1,0.888888888888889,validation,0.8305084745762712,0.8571428571428571,0.9,0.8780487804878048,0.7921052631578948,0.7847225456708954,1
phase5,single_calibrated,1,1,10,predictive_entropy,39,39,205,holdout,0.7027027027027027,0.8043478260869565,0.74,0.7708333333333333,0.6825,0.6800735254367721,0.8041666666666667,0.894214068584781,0.17220942305964018,0.509830848967224,0.1319980050607026,0.3516589895895911,0.5670382822970494,pr_best_f1,0.7708333333333333,validation,0.7027027027027027,0.7916666666666666,0.76,0.7755102040816326,0.6716666666666666,0.6658328118479393,1
phase5,single_calibrated,1,1,10,predictive_entropy,40,40,210,validation,0.7796610169491526,0.813953488372093,0.875,0.8433734939759036,0.7269736842105263,0.7117435966472906,0.8210526315789474,0.9103156187809335,0.15531609775223576,0.46848909175742764,0.14928064846789924,0.5589515401110531,0.4429273389618995,pr_best_f1,0.8433734939759036,validation,0.7288135593220338,0.8,0.8,0.8000000000000002,0.6894736842105263,0.6805570473787206,1
phase5,single_calibrated,1,1,10,predictive_entropy,40,40,210,holdout,0.7567567567567568,0.8333333333333334,0.8,0.816326530612245,0.7333333333333334,0.7302967433402214,0.76,0.8431593067717266,0.18620602202448752,0.5566936717714079,0.11186746426854685,0.3348979611801024,0.4429273389618995,pr_best_f1,0.816326530612245,validation,0.7702702702702703,0.8666666666666667,0.78,0.8210526315789474,0.765,0.7648529270389177,1
phase5,single_calibrated,1,1,10,predictive_entropy,41,41,215,validation,0.7796610169491526,0.813953488372093,0.875,0.8433734939759036,0.7269736842105263,0.7117435966472906,0.8052631578947368,0.90052087225895,0.16368238654205217,0.4939355600335733,0.11771954907284318,0.4537617336021858,0.5259611528351779,pr_best_f1,0.8433734939759036,validation,0.7796610169491526,0.813953488372093,0.875,0.8433734939759036,0.7269736842105263,0.7117435966472906,1
phase5,single_calibrated,1,1,10,predictive_entropy,41,41,215,holdout,0.7702702702702703,0.8367346938775511,0.82,0.8282828282828283,0.7433333333333333,0.7393691004272944,0.79,0.8510008514289915,0.16872257070549673,0.5163546165443996,0.14547714580618096,0.6727072791559228,0.5259611528351779,pr_best_f1,0.8282828282828283,validation,0.7432432432432432,0.7924528301886793,0.84,0.8155339805825242,0.6908333333333333,0.674536878161602,1
phase5,single_calibrated,1,1,10,predictive_entropy,42,42,220,validation,0.847457627118644,0.8974358974358975,0.875,0.8860759493670887,0.8322368421052632,0.8311374577554609,0.8631578947368421,0.9320133928780517,0.13785462225457554,0.4353755239252344,0.13450673044067193,0.5654867055741761,0.6274462782876894,pr_best_f1,0.8860759493670887,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,1
phase5,single_calibrated,1,1,10,predictive_entropy,42,42,220,holdout,0.7567567567567568,0.9,0.72,0.7999999999999999,0.7766666666666666,0.7745966692414834,0.8425,0.9284921189206572,0.16057556059981032,0.489893188011864,0.12345123268157618,0.29838887832762495,0.6274462782876894,pr_best_f1,0.7999999999999999,validation,0.7702702702702703,0.8235294117647058,0.84,0.8316831683168315,0.7324999999999999,0.724568837309472,1
phase5,single_calibrated,1,1,10,predictive_entropy,43,43,225,validation,0.847457627118644,0.8974358974358975,0.875,0.8860759493670887,0.8322368421052632,0.8311374577554609,0.8618421052631579,0.9146094646014891,0.13517382129298514,0.43358586183989245,0.09030940281786326,0.45893466914151493,0.6554289043451558,pr_best_f1,0.8860759493670887,validation,0.8305084745762712,0.875,0.875,0.875,0.805921052631579,0.8029550685469662,1
phase5,single_calibrated,1,1,10,predictive_entropy,43,43,225,holdout,0.7027027027027027,0.9117647058823529,0.62,0.7380952380952381,0.7475,0.7365459931328118,0.8216666666666667,0.9184237332886642,0.15917721248464203,0.4793448793312633,0.0920491075748469,0.23627971241612733,0.6554289043451558,pr_best_f1,0.7380952380952381,validation,0.7567567567567568,0.8076923076923077,0.84,0.8235294117647058,0.7116666666666667,0.7,1
phase5,single_calibrated,1,1,10,predictive_entropy,44,44,230,validation,0.8305084745762712,0.9166666666666666,0.825,0.8684210526315789,0.8335526315789473,0.8335087534664907,0.8197368421052632,0.8878069657404699,0.147705346392362,0.4649346827552203,0.08997993787552802,0.5196494645064739,0.6902304176127326,pr_best_f1,0.8684210526315789,validation,0.7627118644067796,0.825,0.825,0.825,0.7282894736842105,0.7218397547786817,1
phase5,single_calibrated,1,1,10,predictive_entropy,44,44,230,holdout,0.7162162162162162,0.8918918918918919,0.66,0.7586206896551725,0.7466666666666667,0.7416198487095663,0.84,0.9097371005246025,0.15233331886161688,0.474831591038785,0.134296977361788,0.2612600888389845,0.6902304176127326,pr_best_f1,0.7586206896551725,validation,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,1
phase5,single_calibrated,1,1,10,predictive_entropy,45,45,235,validation,0.8813559322033898,0.9230769230769231,0.9,0.9113924050632911,0.8710526315789473,0.870571500132014,0.8723684210526316,0.9317360540372609,0.12813862833705128,0.41248226928121734,0.16790334512989313,0.5680640154588319,0.6205311718107623,pr_best_f1,0.9113924050632911,validation,0.847457627118644,0.8780487804878049,0.9,0.888888888888889,0.8184210526315789,0.8143450710459553,1
phase5,single_calibrated,1,1,10,predictive_entropy,45,45,235,holdout,0.7432432432432432,0.9428571428571428,0.66,0.7764705882352942,0.7883333333333333,0.7778174593052023,0.8508333333333333,0.9252209972565291,0.1554796268558318,0.4739737652783822,0.13304000211492267,0.35992478112517656,0.6205311718107623,pr_best_f1,0.7764705882352942,validation,0.7702702702702703,0.8367346938775511,0.82,0.8282828282828283,0.7433333333333333,0.7393691004272944,1
phase5,single_calibrated,1,1,10,random,0,0,10,validation,0.7796610169491526,0.8461538461538461,0.825,0.8354430379746836,0.7546052631578948,0.7513146372928764,0.8144736842105263,0.9133709796088518,0.1616215390359169,0.47947228267400843,0.08448841044002389,0.2593962942708259,0.5401022175916722,pr_best_f1,0.8354430379746836,validation,0.7457627118644068,0.8048780487804879,0.825,0.8148148148148149,0.7019736842105263,0.6911089486812976,1
phase5,single_calibrated,1,1,10,random,0,0,10,holdout,0.6081081081081081,0.8,0.56,0.6588235294117648,0.6341666666666668,0.6298147875897062,0.6566666666666666,0.7880493063313012,0.23369393491998217,0.6645168275637124,0.17573851822662626,0.35367105377324637,0.5401022175916722,pr_best_f1,0.6588235294117648,validation,0.6486486486486487,0.8157894736842105,0.62,0.7045454545454546,0.6641666666666667,0.6626965117357014,1
phase5,single_calibrated,1,1,10,random,1,1,15,validation,0.7966101694915254,0.8888888888888888,0.8,0.8421052631578948,0.7947368421052632,0.7947194142390264,0.7697368421052632,0.8690807796993687,0.17273986869186742,0.5225257054400364,0.1304108404145217,0.4173103728775912,0.6405837621318426,pr_best_f1,0.8421052631578948,validation,0.7457627118644068,0.7777777777777778,0.875,0.823529411764706,0.6743421052631579,0.643796306459214,1
